fbus,tbus,r,x,b,rateA,rateB,rateC,ratio,angle,status,angmin,angmax
248,1222,0.00074,0.00865,0,1118,0,0,0,0,1,-360,360
1123,177,0.002531,0.019419,0,300,0,0,0,0,1,-360,360
1123,1171,0.003,0.01631,0,3000,0,0,0,0,1,-360,360
1255,496,0.008461,0.025081,0,3000,0,0,0,0,1,-360,360
1184,547,0.00382,0.013669,0,395,0,0,0,0,1,-360,360
468,1225,0.002581,0.01814,0,414,0,0,0,0,1,-360,360
976,884,0.00201,0.012219,0,433,0,0,0,0,1,-360,360
1237,651,0.00087,0.001599,0,3000,0,0,0,0,1,-360,360
99,768,0.00455,0.02394,0,319,0,0,0,0,1,-360,360
287,867,0.005651,0.041771,0,357,0,0,0,0,1,-360,360
1315,607,0.00069,0.001271,0,3000,0,0,0,0,1,-360,360
283,1215,0.00068,0.00269,0,300,0,0,0,0,1,-360,360
283,295,0.00036,0.00261,0,376,0,0,0,0,1,-360,360
283,1198,0.001669,0.012031,0,319,0,0,0,0,1,-360,360
709,551,0.009669,0.03513,0,3000,0,0,0,0,1,-360,360
709,1225,0.001099,0.00862,0,3000,0,0,0,0,1,-360,360
1168,241,0.0005,0.00711,0,657,0,0,0,0,1,-360,360
971,138,0.003919,0.017781,0,395,0,0,0,0,1,-360,360
971,1309,0.00161,0.019781,0,3000,0,0,0,0,1,-360,360
971,103,0.0007,0.01256,0,510,0,0,0,0,1,-360,360
744,792,0.000409,0.0018,0,3000,0,0,0,0,1,-360,360
247,590,2.00E-05,0.00043,0,3000,0,0,0,0,1,-360,360
1337,590,3.00E-05,0.0004,0,1710,0,0,0,0,1,-360,360
36,1339,0.00968,0.056659,0,357,0,0,0,0,1,-360,360
1172,551,0.003969,0.02925,0,3000,0,0,0,0,1,-360,360
845,1309,0.00219,0.01468,0,414,0,0,0,0,1,-360,360
845,1220,0.000401,0.003159,0,376,0,0,0,0,1,-360,360
845,998,0.000531,0.003,0,376,0,0,0,0,1,-360,360
767,1059,0.00136,0.00576,0,376,0,0,0,0,1,-360,360
1274,1309,0.000849,0.006289,0,357,0,0,0,0,1,-360,360
1274,1309,0.000841,0.006409,0,357,0,0,0,0,1,-360,360
1274,1309,0.00045,0.00506,0,3000,0,0,0,0,1,-360,360
33,308,0.003669,0.02988,0,395,0,0,0,0,1,-360,360
65,866,0.002,0.01568,0,414,0,0,0,0,1,-360,360
387,312,0.00031,0.0008,0,319,0,0,0,0,1,-360,360
175,768,0.00043,0.00038,0,3000,0,0,0,0,1,-360,360
1307,876,0.00043,0.002229,0,3000,0,0,0,0,1,-360,360
765,876,0.00049,0.00218,0,3000,0,0,0,0,1,-360,360
551,618,0.00282,0.01844,0,529,0,0,0,0,1,-360,360
117,496,0.00462,0.014849,0,3000,0,0,0,0,1,-360,360
760,498,0.00263,0.04076,0,1447,0,0,0,0,1,-360,360
520,377,0.01062,0.056719,0,357,0,0,0,0,1,-360,360
280,1188,0.0001,0.00105,0,657,0,0,0,0,1,-360,360
1333,1287,0.00239,0.017341,0,376,0,0,0,0,1,-360,360
523,370,0.001341,0.010581,0,433,0,0,0,0,1,-360,360
523,891,0.00101,0.007599,0,472,0,0,0,0,1,-360,360
48,230,0.00011,0.000289,0,395,0,0,0,0,1,-360,360
1070,1007,0.00146,0.01769,0,3000,0,0,0,0,1,-360,360
1070,1007,0.0013,0.02004,0,1644,0,0,0,0,1,-360,360
986,825,0.007909,0.028349,0,319,0,0,0,0,1,-360,360
1081,1240,0.00012,0.00049,0,3000,0,0,0,0,1,-360,360
1081,1240,0.00012,0.000479,0,3000,0,0,0,0,1,-360,360
1007,54,0.00076,0.01018,0,1513,0,0,0,0,1,-360,360
1007,54,0.0009,0.00865,0,1677,0,0,0,0,1,-360,360
1007,54,0.00096,0.01294,0,1545,0,0,0,0,1,-360,360
1007,54,0.0004,0.00756,0,1611,0,0,0,0,1,-360,360
1007,54,0.00039,0.00771,0,1447,0,0,0,0,1,-360,360
1007,1188,0.00163,0.02291,0,1545,0,0,0,0,1,-360,360
437,466,0.00636,0.03855,0,395,0,0,0,0,1,-360,360
437,466,0.00639,0.03863,0,414,0,0,0,0,1,-360,360
129,251,0.00113,0.01362,0,690,0,0,0,0,1,-360,360
258,119,0.00861,0.05318,0,529,0,0,0,0,1,-360,360
697,728,0.0012,0.004669,0,338,0,0,0,0,1,-360,360
697,1032,0.00018,0.001091,0,414,0,0,0,0,1,-360,360
177,1171,0.001401,0.00612,0,357,0,0,0,0,1,-360,360
15,35,0.00068,0.00387,0,491,0,0,0,0,1,-360,360
846,1242,0.0043,0.033591,0,414,0,0,0,0,1,-360,360
536,807,0.003039,0.01911,0,491,0,0,0,0,1,-360,360
487,17,6.00E-05,0.00111,0,853,0,0,0,0,1,-360,360
1283,713,5.00E-05,0.001091,0,853,0,0,0,0,1,-360,360
351,492,3.90E-05,0.00089,0,853,0,0,0,0,1,-360,360
279,669,3.90E-05,0.000901,0,853,0,0,0,0,1,-360,360
86,668,0.000169,0.00111,0,510,0,0,0,0,1,-360,360
136,722,0.000331,0.0027,0,3000,0,0,0,0,1,-360,360
931,292,0.00026,0.00369,0,3000,0,0,0,0,1,-360,360
728,1032,0.000341,0.00274,0,3000,0,0,0,0,1,-360,360
783,1091,0.00038,0.00506,0,414,0,0,0,0,1,-360,360
377,943,0.00012,0.000831,0,376,0,0,0,0,1,-360,360
158,73,0.003031,0.0123,0,3000,0,0,0,0,1,-360,360
710,1133,0.001521,0.00774,0,395,0,0,0,0,1,-360,360
590,450,0.00059,0.00552,0,1611,0,0,0,0,1,-360,360
590,172,0.00053,0.00625,0,1545,0,0,0,0,1,-360,360
876,1273,0.00143,0.01076,0,529,0,0,0,0,1,-360,360
262,1229,0.00056,0.00593,0,3000,0,0,0,0,1,-360,360
363,1048,0.00205,0.01461,0,414,0,0,0,0,1,-360,360
314,335,0.01068,0.054521,0,3000,0,0,0,0,1,-360,360
1309,1220,0.00194,0.011039,0,433,0,0,0,0,1,-360,360
1309,998,0.00131,0.010099,0,433,0,0,0,0,1,-360,360
1309,445,0.001289,0.014229,0,319,0,0,0,0,1,-360,360
108,481,0.00455,0.027031,0,395,0,0,0,0,1,-360,360
108,495,0.00239,0.01414,0,510,0,0,0,0,1,-360,360
108,1201,0.004039,0.029669,0,491,0,0,0,0,1,-360,360
108,308,0.001099,0.007771,0,529,0,0,0,0,1,-360,360
790,295,0.00082,0.00762,0,414,0,0,0,0,1,-360,360
790,623,0.000719,0.0033,0,3000,0,0,0,0,1,-360,360
790,815,0.000599,0.00361,0,300,0,0,0,0,1,-360,360
790,1198,0.000521,0.004039,0,376,0,0,0,0,1,-360,360
790,509,0.000901,0.0088,0,433,0,0,0,0,1,-360,360
1093,1018,0.000781,0.00306,0,3000,0,0,0,0,1,-360,360
1093,352,0.000419,0.00399,0,3000,0,0,0,0,1,-360,360
1093,294,0.000841,0.009841,0,281,0,0,0,0,1,-360,360
938,891,0.004021,0.03064,0,414,0,0,0,0,1,-360,360
722,392,0.0023,0.009031,0,338,0,0,0,0,1,-360,360
722,392,0.002081,0.009469,0,376,0,0,0,0,1,-360,360
722,814,0.00164,0.008831,0,3000,0,0,0,0,1,-360,360
722,1291,0.00094,0.00488,0,319,0,0,0,0,1,-360,360
722,1331,0.000901,0.00551,0,453,0,0,0,0,1,-360,360
722,163,0.00051,0.005961,0,3000,0,0,0,0,1,-360,360
292,254,0.00113,0.004349,0,433,0,0,0,0,1,-360,360
210,953,0.002081,0.013031,0,395,0,0,0,0,1,-360,360
109,690,0.00116,0.01438,0,3000,0,0,0,0,1,-360,360
1250,707,0.00013,0.001031,0,3000,0,0,0,0,1,-360,360
620,78,0.00036,0.002659,0,414,0,0,0,0,1,-360,360
618,792,0.000771,0.004539,0,529,0,0,0,0,1,-360,360
1349,356,0.000695,0.049098,0,3000,0,0,0.98214,0,1,-360,360
1349,356,0.000355,0.024893,0,591,0,0,0.93617,0,1,-360,360
16,356,0.000365,0.024372,0,591,0,0,0.97923,0,1,-360,360
471,1128,0.000411,0.023652,0,591,0,0,0.93617,0,1,-360,360
1060,732,0.000386,0.025673,0,591,0,0,0.93617,0,1,-360,360
1060,732,0.000344,0.029336,0,591,0,0,0.93617,0,1,-360,360
112,676,0.000653,0.052104,0,3000,0,0,0.98214,0,1,-360,360
112,676,0.000767,0.043531,0,3000,0,0,0.98214,0,1,-360,360
511,888,0.000323,0.028314,0,591,0,0,0.93617,0,1,-360,360
511,888,0.000323,0.025999,0,591,0,0,0.93617,0,1,-360,360
511,1058,0.000365,0.025478,0,591,0,0,0.93617,0,1,-360,360
118,914,0.00086,0.039291,0,3000,0,0,0.98214,0,1,-360,360
91,249,0.000355,0.026586,0,591,0,0,0.93617,0,1,-360,360
91,249,0.000375,0.026313,0,591,0,0,0.93617,0,1,-360,360
900,484,0.000344,0.023329,0,591,0,0,0.97923,0,1,-360,360
900,484,0.000302,0.026375,0,591,0,0,0.97923,0,1,-360,360
1342,430,0.000788,0.04323,0,3000,0,0,0.98214,0,1,-360,360
1342,430,0.000767,0.04407,0,3000,0,0,0.98214,0,1,-360,360
194,861,0.000767,0.043562,0,3000,0,0,0.98214,0,1,-360,360
194,861,0.000788,0.041281,0,3000,0,0,0.98214,0,1,-360,360
194,861,0.000892,0.040524,0,3000,0,0,0.98214,0,1,-360,360
479,699,0.000975,0.043562,0,3000,0,0,0.98214,0,1,-360,360
479,699,0.000757,0.042649,0,3000,0,0,0.98214,0,1,-360,360
784,347,0.000261,0.030762,0,591,0,0,0.93617,0,1,-360,360
784,347,0.000261,0.030088,0,591,0,0,0.93617,0,1,-360,360
746,887,0.000323,0.026447,0,591,0,0,0.97923,0,1,-360,360
746,1286,0.000323,0.026885,0,591,0,0,0.97923,0,1,-360,360
1087,66,0.000323,0.02748,0,591,0,0,0.93617,0,1,-360,360
1087,66,0.000292,0.028158,0,591,0,0,0.93617,0,1,-360,360
66,742,0,0.009197,0,567,0,0,0,0.072386,1,-360,360
813,576,0.000736,0.044526,0,3000,0,0,0.98214,0,1,-360,360
416,1330,0.00086,0.039488,0,3000,0,0,0.98214,0,1,-360,360
428,944,0.000365,0.024372,0,591,0,0,0.93617,0,1,-360,360
428,944,0.000375,0.023986,0,591,0,0,0.93617,0,1,-360,360
673,1064,0.000386,0.025673,0,591,0,0,0.93617,0,1,-360,360
389,260,0.000809,0.042318,0,3000,0,0,0.98214,0,1,-360,360
525,833,0.000705,0.042038,0,3000,0,0,0.98214,0,1,-360,360
530,47,0.000334,0.028022,0,591,0,0,0.93617,0,1,-360,360
530,267,0.000353,0.022403,0,591,0,0,0.98214,0,1,-360,360
349,47,0.000313,0.026354,0,591,0,0,0.93617,0,1,-360,360
349,47,0.000323,0.025478,0,591,0,0,0.93617,0,1,-360,360
276,1126,0.000344,0.024622,0,591,0,0,0.97923,0,1,-360,360
14,1126,0.000355,0.024038,0,591,0,0,0.97923,0,1,-360,360
521,1065,0.000881,0.038244,0,3000,0,0,0.98214,0,1,-360,360
521,1065,0.000757,0.040959,0,3000,0,0,0.98214,0,1,-360,360
461,306,0.000354,0.028765,0,591,0,0,0.93617,0,1,-360,360
903,306,0.000354,0.027114,0,591,0,0,0.93617,0,1,-360,360
319,306,0.000695,0.04748,0,3000,0,0,0.98214,0,1,-360,360
693,236,0.000323,0.028314,0,591,0,0,0.93617,0,1,-360,360
693,236,0.000323,0.026354,0,591,0,0,0.93617,0,1,-360,360
693,236,0.000323,0.025696,0,591,0,0,0.93617,0,1,-360,360
828,135,0.000355,0.027305,0,591,0,0,0.97923,0,1,-360,360
828,135,0.000355,0.026666,0,591,0,0,0.97923,0,1,-360,360
828,135,0.000923,0.037456,0,3000,0,0,0.98214,0,1,-360,360
828,135,0.000788,0.035217,0,3000,0,0,0.98214,0,1,-360,360
173,1088,0.000323,0.026739,0,591,0,0,0.93617,0,1,-360,360
173,1088,0.000323,0.02749,0,591,0,0,0.93617,0,1,-360,360
366,810,0.000313,0.027324,0,591,0,0,0.93617,0,1,-360,360
366,810,0.000313,0.028074,0,591,0,0,0.93617,0,1,-360,360
1138,817,0.000601,0.024984,0,3000,0,0,0.98214,0,1,-360,360
1138,817,0.000715,0.022797,0,3000,0,0,0.98214,0,1,-360,360
1138,817,0.000344,0.024893,0,591,0,0,0.93617,0,1,-360,360
740,1159,0.000365,0.024163,0,591,0,0,0.97923,0,1,-360,360
740,1159,0.000344,0.02385,0,591,0,0,0.97923,0,1,-360,360
745,1077,0.000757,0.040182,0,3000,0,0,0.98214,0,1,-360,360
97,567,0.000323,0.028937,0,591,0,0,0.97923,0,1,-360,360
558,1012,0.000354,0.026958,0,591,0,0,0.93617,0,1,-360,360
558,1012,0.000778,0.045656,0,3000,0,0,0.98214,0,1,-360,360
558,1012,0.000695,0.048932,0,3000,0,0,0.98214,0,1,-360,360
558,1012,0.000302,0.025926,0,591,0,0,0.93617,0,1,-360,360
974,1183,0.000355,0.027328,0,591,0,0,0.93617,0,1,-360,360
974,1183,0.000365,0.027156,0,591,0,0,0.93617,0,1,-360,360
1352,868,0.000355,0.024299,0,591,0,0,0.97923,0,1,-360,360
1165,107,0.000375,0.026313,0,591,0,0,0.93617,0,1,-360,360
1165,107,0.000375,0.025605,0,591,0,0,0.93617,0,1,-360,360
483,218,0.000334,0.026291,0,591,0,0,0.97923,0,1,-360,360
483,218,0.000705,0.046735,0,3000,0,0,0.98214,0,1,-360,360
301,619,0.000313,0.026875,0,591,0,0,0.97923,0,1,-360,360
301,619,0.000302,0.027376,0,591,0,0,0.97923,0,1,-360,360
691,756,0.000664,0.044868,0,3000,0,0,0.98214,0,1,-360,360
313,756,0.000809,0.044526,0,3000,0,0,0.98214,0,1,-360,360
836,821,0.00086,0.034253,0,3000,0,0,0.98214,0,1,-360,360
836,821,0.000355,0.024372,0,591,0,0,0.93617,0,1,-360,360
414,216,0.000365,0.023788,0,591,0,0,0.93617,0,1,-360,360
682,1085,0.000375,0.023204,0,591,0,0,0.97923,0,1,-360,360
682,1085,0.000302,0.026593,0,591,0,0,0.97923,0,1,-360,360
255,582,0.000323,0.029256,0,591,0,0,0.93617,0,1,-360,360
255,582,0.000334,0.029986,0,591,0,0,0.93617,0,1,-360,360
255,582,0.000355,0.030979,0,591,0,0,0.93617,0,1,-360,360
371,683,0.000302,0.025707,0,591,0,0,0.93617,0,1,-360,360
371,683,0.000344,0.025405,0,591,0,0,0.93617,0,1,-360,360
456,889,0.00012,0.008908,0,491,0,0,0,-0.072388,1,-360,360
750,1115,0.000365,0.023715,0,591,0,0,0.93617,0,1,-360,360
880,1252,0.000365,0.023517,0,591,0,0,0.97923,0,1,-360,360
880,816,0.000334,0.026812,0,591,0,0,0.97923,0,1,-360,360
1228,1271,0.000695,0.047253,0,3000,0,0,0.98214,0,1,-360,360
1099,1271,0.000778,0.043759,0,3000,0,0,0.98214,0,1,-360,360
1097,1103,0.000313,0.030636,0,591,0,0,0.93617,0,1,-360,360
1097,1103,0.000313,0.028286,0,591,0,0,0.93617,0,1,-360,360
1097,1103,0.000344,0.028115,0,591,0,0,0.93617,0,1,-360,360
372,211,0.000902,0.039425,0,3000,0,0,0.98214,0,1,-360,360
348,1204,0.000355,0.024237,0,591,0,0,0.93617,0,1,-360,360
1253,273,0.000375,0.023986,0,591,0,0,0.93617,0,1,-360,360
1253,273,0.000375,0.023861,0,591,0,0,0.93617,0,1,-360,360
213,72,0.000819,0.04153,0,3000,0,0,0.98214,0,1,-360,360
213,72,0.000809,0.042701,0,3000,0,0,0.98214,0,1,-360,360
214,404,0.000334,0.028022,0,591,0,0,0.93617,0,1,-360,360
1187,127,0.000632,0.048237,0,3000,0,0,0.98214,0,1,-360,360
1187,127,0.000632,0.045159,0,3000,0,0,0.98214,0,1,-360,360
1187,127,0.000715,0.044039,0,3000,0,0,0.98214,0,1,-360,360
593,983,0.00074,0.044479,0,3000,0,0,0.98655,0,1,-360,360
593,611,0.00074,0.043811,0,3000,0,0,0.98655,0,1,-360,360
667,305,0.000375,0.02385,0,591,0,0,0.93617,0,1,-360,360
667,305,0.000365,0.023267,0,591,0,0,0.93617,0,1,-360,360
667,305,0.000323,0.026739,0,591,0,0,0.93617,0,1,-360,360
149,1076,0.000684,0.047025,0,3000,0,0,0.98214,0,1,-360,360
1327,320,0.000313,0.02748,0,591,0,0,0.93617,0,1,-360,360
946,1224,0.000323,0.028554,0,591,0,0,0.93617,0,1,-360,360
946,1224,0.000302,0.026437,0,591,0,0,0.93617,0,1,-360,360
1029,1105,0.000365,0.025551,0,591,0,0,0.93617,0,1,-360,360
1029,1105,0.000344,0.024893,0,591,0,0,0.93617,0,1,-360,360
1029,1321,0.000375,0.024508,0,591,0,0,0.97923,0,1,-360,360
1001,981,0.000778,0.041157,0,3000,0,0,0.98214,0,1,-360,360
1001,981,0.000923,0.03702,0,3000,0,0,0.98214,0,1,-360,360
1001,981,0.000302,0.026593,0,591,0,0,0.97923,0,1,-360,360
140,1042,0.000344,0.029667,0,591,0,0,0.93617,0,1,-360,360
140,8,0.000334,0.02748,0,591,0,0,0.93617,0,1,-360,360
779,1042,0.000323,0.030636,0,591,0,0,0.89674,0,1,-360,360
779,8,0.000323,0.028526,0,591,0,0,0.93617,0,1,-360,360
1350,904,0.000344,0.025332,0,591,0,0,0.97923,0,1,-360,360
1350,1197,0.000334,0.024674,0,591,0,0,0.97923,0,1,-360,360
1350,991,0.000344,0.02457,0,591,0,0,0.97923,0,1,-360,360
542,962,0.000365,0.023788,0,591,0,0,0.93617,0,1,-360,360
655,950,0.000365,0.023601,0,591,0,0,0.93617,0,1,-360,360
655,950,0.000344,0.02652,0,591,0,0,0.93617,0,1,-360,360
1094,950,0.000344,0.027272,0,591,0,0,0.93617,0,1,-360,360
1094,950,0.000334,0.027563,0,591,0,0,0.93617,0,1,-360,360
1294,960,0.000313,0.030636,0,591,0,0,0.97923,0,1,-360,360
1294,960,0.000313,0.028286,0,591,0,0,0.97923,0,1,-360,360
806,715,0.000881,0.036803,0,3000,0,0,0.98214,0,1,-360,360
806,715,0.000902,0.036668,0,3000,0,0,0.98214,0,1,-360,360
806,715,0.000881,0.034014,0,3000,0,0,0.98214,0,1,-360,360
805,571,0.000365,0.026027,0,591,0,0,0.93617,0,1,-360,360
805,571,0.000386,0.025673,0,591,0,0,0.93617,0,1,-360,360
1056,672,0.00012,0.011186,0,586,0,0,0,0.084507,1,-360,360
893,10,0.00017,0.006789,0,1216,0,0,0,-0.086984,1,-360,360
893,985,0.000664,0.047107,0,3000,0,0,0.98214,0,1,-360,360
209,182,0.000313,0.028314,0,591,0,0,0.93617,0,1,-360,360
209,182,0.000334,0.025707,0,591,0,0,0.93617,0,1,-360,360
209,222,0.000344,0.025478,0,591,0,0,0.93617,0,1,-360,360
1100,222,0.000344,0.027236,0,591,0,0,0.93617,0,1,-360,360
1100,222,0.000375,0.026518,0,591,0,0,0.93617,0,1,-360,360
1004,725,0.000386,0.02646,0,591,0,0,0.93617,0,1,-360,360
770,2,0.000788,0.040317,0,3000,0,0,0.98214,0,1,-360,360
1096,69,0.000323,0.025863,0,591,0,0,0.97923,0,1,-360,360
95,653,1.00E-05,0.022863,0,948,0,0,0,0.04898,1,-360,360
629,1037,0.000334,0.030306,0,591,0,0,0.93617,0,1,-360,360
629,1037,0.000302,0.030636,0,591,0,0,0.93617,0,1,-360,360
1086,549,0.00011,0.010476,0,472,0,0,0,-0.06138,1,-360,360
1191,947,0.000344,0.024841,0,591,0,0,0.97923,0,1,-360,360
1191,947,0.000365,0.025029,0,591,0,0,0.97923,0,1,-360,360
1191,947,0.000355,0.024101,0,591,0,0,0.97923,0,1,-360,360
625,22,0.000344,0.02385,0,591,0,0,0.93617,0,1,-360,360
625,22,0.000411,0.02313,0,591,0,0,0.93617,0,1,-360,360
625,22,0.000829,0.042764,0,3000,0,0,0.98214,0,1,-360,360
859,1351,0.000705,0.04748,0,3000,0,0,0.98214,0,1,-360,360
859,206,0.000323,0.029986,0,591,0,0,0.93617,0,1,-360,360
859,206,0.000302,0.029952,0,591,0,0,0.93617,0,1,-360,360
1196,788,0.000746,0.041064,0,3000,0,0,0.98214,0,1,-360,360
1196,788,0.000881,0.042214,0,3000,0,0,0.98214,0,1,-360,360
345,1169,0.00086,0.041209,0,3000,0,0,0.98214,0,1,-360,360
345,1169,0.000912,0.038669,0,3000,0,0,0.98214,0,1,-360,360
1177,23,0.000375,0.026244,0,591,0,0,0.97923,0,1,-360,360
1177,23,0.000375,0.025457,0,591,0,0,0.97923,0,1,-360,360
515,165,0.000302,0.029096,0,591,0,0,0.93617,0,1,-360,360
708,325,0.000302,0.029667,0,591,0,0,0.93617,0,1,-360,360
248,1123,0.000334,0.027563,0,591,0,0,0.97923,0,1,-360,360
248,1123,0.000323,0.028074,0,591,0,0,0.97923,0,1,-360,360
122,1184,0.000736,0.041064,0,3000,0,0,0.98214,0,1,-360,360
1207,1184,0.001234,0.040109,0,3000,0,0,0.98214,0,1,-360,360
1207,1184,0.000757,0.043209,0,3000,0,0,0.98214,0,1,-360,360
1168,971,0.000323,0.026586,0,854,0,0,0.93617,0,1,-360,360
636,36,0.000788,0.040296,0,3000,0,0,0.98214,0,1,-360,360
636,36,0.000912,0.040514,0,3000,0,0,0.98214,0,1,-360,360
937,523,0.000798,0.042183,0,3000,0,0,0.98214,0,1,-360,360
937,523,0.000778,0.043147,0,3000,0,0,0.98214,0,1,-360,360
1070,642,0.000323,0.027793,0,591,0,0,0.93617,0,1,-360,360
1070,642,0.000302,0.027918,0,591,0,0,0.93617,0,1,-360,360
1070,642,0.000302,0.025926,0,591,0,0,0.93617,0,1,-360,360
1007,437,0.000344,0.024956,0,591,0,0,0.97923,0,1,-360,360
1007,437,0.000355,0.024435,0,591,0,0,0.97923,0,1,-360,360
579,40,0.000386,0.026392,0,591,0,0,0.93617,0,1,-360,360
834,40,0.000365,0.025525,0,591,0,0,0.93617,0,1,-360,360
251,15,0.000344,0.029986,0,591,0,0,0.93617,0,1,-360,360
251,15,0.000323,0.029838,0,591,0,0,0.93617,0,1,-360,360
395,846,0.000323,0.02748,0,591,0,0,0.93617,0,1,-360,360
395,846,0.000313,0.028001,0,591,0,0,0.93617,0,1,-360,360
54,487,0.000179,0.012988,0,1151,0,0,0.99099,0,1,-360,360
54,1283,0.000198,0.012724,0,1151,0,0,0.99099,0,1,-360,360
54,351,0.000207,0.012469,0,1151,0,0,0.99099,0,1,-360,360
54,279,0.000207,0.012206,0,1151,0,0,0.99099,0,1,-360,360
54,506,0.000217,0.012912,0,1151,0,0,0.99099,0,1,-360,360
54,827,0.000217,0.012627,0,1151,0,0,0.99099,0,1,-360,360
54,464,0.000198,0.014317,0,1151,0,0,0.99099,0,1,-360,360
54,464,0.000189,0.014592,0,1151,0,0,0.99099,0,1,-360,360
54,1142,0.000354,0.02725,0,591,0,0,0.97923,0,1,-360,360
131,1231,0.000628,0.042428,0,3000,0,0,1.0092,0,1,-360,360
131,1231,0.000726,0.044039,0,3000,0,0,0.98214,0,1,-360,360
535,865,0.000365,0.024893,0,591,0,0,0.97923,0,1,-360,360
535,865,0.000438,0.02457,0,591,0,0,0.97923,0,1,-360,360
535,865,0.000365,0.023986,0,591,0,0,0.97923,0,1,-360,360
1046,866,0.000375,0.023267,0,591,0,0,0.97923,0,1,-360,360
1046,866,0.000323,0.026375,0,591,0,0,0.93617,0,1,-360,360
262,363,0.000334,0.029735,0,591,0,0,0.93617,0,1,-360,360
262,363,0.000313,0.030237,0,591,0,0,0.93617,0,1,-360,360
498,314,0.000767,0.044049,0,3000,0,0,0.98214,0,1,-360,360
498,314,0.000302,0.026072,0,591,0,0,0.93617,0,1,-360,360
498,314,0.00085,0.039892,0,3000,0,0,0.98214,0,1,-360,360
514,1309,0.000344,0.024956,0,591,0,0,0.97923,0,1,-360,360
1293,1309,0.000334,0.026666,0,591,0,0,0.93617,0,1,-360,360
310,108,0.000365,0.023788,0,591,0,0,0.93617,0,1,-360,360
310,108,0.000365,0.023465,0,591,0,0,0.93617,0,1,-360,360
34,219,0.000334,0.026447,0,591,0,0,0.93617,0,1,-360,360
1208,790,0.000323,0.027042,0,591,0,0,0.93617,0,1,-360,360
1208,790,0.000313,0.02748,0,591,0,0,0.93617,0,1,-360,360
1208,790,0.000302,0.028314,0,591,0,0,0.93617,0,1,-360,360
1208,1093,0.000323,0.025853,0,591,0,0,0.93617,0,1,-360,360
1208,1093,0.000365,0.026197,0,591,0,0,0.93617,0,1,-360,360
1208,1093,0.000365,0.025165,0,591,0,0,0.93617,0,1,-360,360
608,722,0.000355,0.024237,0,591,0,0,0.97923,0,1,-360,360
608,292,0.000375,0.024247,0,591,0,0,0.93617,0,1,-360,360
321,722,0.000365,0.023267,0,591,0,0,0.97923,0,1,-360,360
321,292,0.000342,0.023139,0,591,0,0,0.98214,0,1,-360,360
239,1034,0.000344,0.026666,0,591,0,0,0.97923,0,1,-360,360
239,88,0.000334,0.027021,0,591,0,0,0.93617,0,1,-360,360
109,1034,0.000302,0.027615,0,591,0,0,0.97923,0,1,-360,360
109,88,0.000313,0.026135,0,591,0,0,0.93617,0,1,-360,360
690,1273,0.000365,0.025905,0,591,0,0,0.93617,0,1,-360,360
690,1273,0.000355,0.025238,0,591,0,0,0.93617,0,1,-360,360
429,639,0.000334,0.026814,0,591,0,0,0.93617,0,1,-360,360
